review_id,user_id,review_date,rating,sentiment_theme,platform,plan_tier
1370,u_207206,2026-05-08,5,addictive_generation_quality,Android,free
1371,u_202123,2026-06-28,4,powerful_creative_toolset,Android,free
1372,u_205990,2026-06-24,5,good_model_variety,Android,free
1373,u_205564,2026-06-28,5,addictive_generation_quality,Android,pro_monthly
1374,u_201789,2026-06-28,1,aggressive_monetization,iOS,pro_annual
1375,u_203253,2026-06-22,5,addictive_generation_quality,Android,free
1376,u_201852,2026-03-28,3,good_model_variety,Web,pro_annual
1377,u_202700,2026-06-28,4,fast_results,Android,free
1378,u_207419,2026-06-28,4,addictive_generation_quality,iOS,free
1379,u_201771,2026-06-28,3,addictive_generation_quality,Android,free
1380,u_202017,2026-06-28,5,easy_to_use,Android,free
1381,u_207283,2026-06-28,5,good_model_variety,iOS,free
1382,u_201210,2026-05-13,1,credit_gating_friction,Android,free
1383,u_202224,2026-06-28,4,good_model_variety,iOS,pro_monthly
1384,u_201516,2026-06-28,2,content_policy_too_strict,Android,pro_monthly
1385,u_202736,2026-06-20,4,fast_results,Android,pro_annual
1386,u_207702,2026-06-20,2,app_crash,Web,pro_monthly
1387,u_203993,2026-03-26,5,fast_results,Android,free
1388,u_201175,2026-06-28,1,failed_generation_charged_credits,iOS,pro_monthly
1389,u_201578,2026-06-04,4,easy_to_use,Android,free
1390,u_203940,2026-05-21,5,fast_results,Android,free
1391,u_206752,2026-05-07,2,credit_gating_friction,Android,free
1392,u_203406,2026-03-25,5,powerful_creative_toolset,iOS,free
1393,u_204798,2026-06-28,4,addictive_generation_quality,iOS,free
1394,u_200367,2026-06-28,5,fast_results,iOS,free
1395,u_202462,2026-06-28,5,fast_results,Android,pro_monthly
1396,u_206828,2026-06-28,2,credit_gating_friction,iOS,free
1397,u_200953,2026-06-28,3,good_model_variety,iOS,free
1398,u_200578,2026-06-28,5,fast_results,Android,pro_monthly
1399,u_206590,2026-06-28,5,addictive_generation_quality,Android,free
1400,u_206210,2026-06-28,4,powerful_creative_toolset,Web,free
1401,u_201797,2026-06-25,4,easy_to_use,Web,free
1402,u_202340,2026-06-28,4,good_model_variety,Web,free
1403,u_203740,2026-06-21,3,credit_gating_friction,Android,free
1404,u_205934,2026-06-25,4,powerful_creative_toolset,iOS,free
1405,u_207386,2026-06-28,4,fast_results,Web,free
1406,u_200073,2026-06-22,5,fast_results,iOS,free
1407,u_202505,2026-06-05,1,slow_generation,Android,free
1408,u_202004,2026-06-15,5,fast_results,iOS,free
1409,u_201234,2026-06-28,4,easy_to_use,Android,free
1410,u_205798,2026-06-28,5,addictive_generation_quality,Android,free
1411,u_204954,2026-06-28,5,addictive_generation_quality,Web,free
1412,u_206299,2026-06-26,4,good_model_variety,iOS,pro_monthly
1413,u_205222,2026-05-18,5,fast_results,Web,free
1414,u_202129,2026-06-14,4,fast_results,Android,free
1415,u_203641,2026-06-28,2,slow_generation,Android,free
1416,u_205088,2026-06-28,5,powerful_creative_toolset,Android,free
1417,u_205011,2026-04-29,4,good_model_variety,iOS,free
1418,u_207612,2026-05-16,5,fast_results,Android,pro_monthly
1419,u_202057,2026-06-28,4,fast_results,iOS,free
1420,u_205887,2026-06-28,2,content_policy_too_strict,Web,free
1421,u_203176,2026-05-03,5,good_model_variety,iOS,free
1422,u_206622,2026-06-28,4,good_model_variety,Android,free
1423,u_200021,2026-05-16,5,powerful_creative_toolset,iOS,free
1424,u_201241,2026-05-06,5,good_model_variety,iOS,pro_annual
1425,u_202335,2026-06-28,4,fast_results,iOS,free
1426,u_207096,2026-06-28,4,good_model_variety,Android,free
1427,u_206213,2026-06-28,4,powerful_creative_toolset,iOS,free
1428,u_203091,2026-06-05,5,fast_results,iOS,free
1429,u_203718,2026-04-04,4,fast_results,iOS,free
1430,u_204782,2026-06-28,2,failed_generation_charged_credits,Android,free
1431,u_201152,2026-06-28,4,easy_to_use,Android,free
1432,u_203385,2026-06-28,4,addictive_generation_quality,Android,pro_annual
1433,u_203397,2026-06-28,5,addictive_generation_quality,iOS,free
1434,u_203922,2026-06-28,2,content_policy_too_strict,Web,free
1435,u_203617,2026-04-05,4,addictive_generation_quality,iOS,free
1436,u_200859,2026-05-18,5,fast_results,iOS,free
1437,u_205447,2026-06-28,5,addictive_generation_quality,Android,free
1438,u_204068,2026-06-28,5,addictive_generation_quality,iOS,free
1439,u_207995,2026-04-15,3,good_model_variety,Android,free
