subscription_event_id,user_id,event_date,event_type,plan_name,price_usd
6923,u_205793,2026-05-02,upgrade,enterprise,299.0
6924,u_205794,2026-03-15,account_created,free,0.0
6925,u_205795,2026-06-14,account_created,free,0.0
6926,u_205796,2026-06-19,account_created,free,0.0
6927,u_205797,2026-05-23,account_created,free,0.0
6928,u_205798,2026-05-01,account_created,free,0.0
6929,u_205799,2026-04-17,account_created,free,0.0
6930,u_205800,2026-05-30,account_created,free,0.0
6931,u_205800,2026-05-31,upgrade,pro_monthly,9.99
6932,u_205801,2026-05-17,account_created,free,0.0
6933,u_205802,2026-03-30,account_created,free,0.0
6934,u_205803,2026-04-02,account_created,free,0.0
6935,u_205804,2026-05-07,account_created,free,0.0
6936,u_205805,2026-05-14,account_created,free,0.0
6937,u_205806,2026-06-20,account_created,free,0.0
6938,u_205806,2026-06-28,upgrade,pro_monthly,9.99
6939,u_205807,2026-04-28,account_created,free,0.0
6940,u_205808,2026-05-10,account_created,free,0.0
6941,u_205809,2026-04-24,account_created,free,0.0
6942,u_205810,2026-03-02,account_created,free,0.0
6943,u_205811,2026-05-28,account_created,free,0.0
6944,u_205812,2026-05-14,account_created,free,0.0
6945,u_205813,2026-04-21,account_created,free,0.0
6946,u_205814,2026-04-27,account_created,free,0.0
6947,u_205815,2026-03-29,account_created,free,0.0
6948,u_205816,2026-03-21,account_created,free,0.0
6949,u_205817,2026-05-04,account_created,free,0.0
6950,u_205818,2026-04-08,account_created,free,0.0
6951,u_205818,2026-04-11,upgrade,pro_monthly,9.99
6952,u_205819,2026-05-04,account_created,free,0.0
6953,u_205819,2026-05-13,upgrade,pro_annual,79.99
6954,u_205820,2026-04-16,account_created,free,0.0
6955,u_205820,2026-04-24,upgrade,pro_monthly,9.99
6956,u_205821,2026-05-11,account_created,free,0.0
6957,u_205822,2026-03-14,account_created,free,0.0
6958,u_205823,2026-05-06,account_created,free,0.0
6959,u_205824,2026-05-31,account_created,free,0.0
6960,u_205825,2026-03-30,account_created,free,0.0
6961,u_205825,2026-04-05,upgrade,pro_monthly,9.99
6962,u_205825,2026-05-07,cancellation,pro_monthly,0.0
6963,u_205826,2026-05-28,account_created,free,0.0
6964,u_205827,2026-04-18,account_created,free,0.0
6965,u_205828,2026-04-29,account_created,free,0.0
6966,u_205829,2026-05-22,account_created,free,0.0
6967,u_205830,2026-06-08,account_created,free,0.0
6968,u_205830,2026-06-14,upgrade,pro_monthly,9.99
6969,u_205831,2026-05-03,account_created,free,0.0
6970,u_205832,2026-04-14,account_created,free,0.0
6971,u_205833,2026-03-10,account_created,free,0.0
6972,u_205834,2026-05-14,account_created,free,0.0
6973,u_205835,2026-03-30,account_created,free,0.0
6974,u_205836,2026-03-01,account_created,free,0.0
6975,u_205836,2026-03-09,upgrade,pro_monthly,9.99
6976,u_205837,2026-03-17,account_created,free,0.0
6977,u_205837,2026-03-18,upgrade,pro_monthly,9.99
6978,u_205837,2026-05-24,cancellation,pro_monthly,0.0
6979,u_205838,2026-04-29,account_created,free,0.0
6980,u_205838,2026-05-01,upgrade,pro_monthly,9.99
6981,u_205839,2026-05-12,account_created,free,0.0
6982,u_205840,2026-05-14,account_created,free,0.0
6983,u_205841,2026-05-23,account_created,free,0.0
6984,u_205842,2026-04-16,account_created,free,0.0
6985,u_205842,2026-04-22,upgrade,pro_annual,79.99
6986,u_205842,2026-06-27,cancellation,pro_annual,0.0
6987,u_205843,2026-06-19,account_created,free,0.0
6988,u_205844,2026-05-16,account_created,free,0.0
6989,u_205845,2026-05-21,account_created,free,0.0
6990,u_205846,2026-03-09,account_created,free,0.0
6991,u_205846,2026-03-13,upgrade,pro_monthly,9.99
6992,u_205847,2026-04-03,account_created,free,0.0
6993,u_205848,2026-06-15,account_created,free,0.0
6994,u_205848,2026-06-24,upgrade,pro_annual,79.99
6995,u_205849,2026-05-14,account_created,free,0.0
6996,u_205850,2026-04-04,account_created,free,0.0
6997,u_205851,2026-05-31,account_created,free,0.0
6998,u_205852,2026-03-04,account_created,free,0.0
6999,u_205853,2026-05-23,account_created,free,0.0
7000,u_205854,2026-05-24,account_created,free,0.0
7001,u_205855,2026-06-15,account_created,free,0.0
7002,u_205855,2026-06-16,upgrade,pro_monthly,9.99
7003,u_205856,2026-05-10,account_created,free,0.0
7004,u_205857,2026-04-02,account_created,free,0.0
7005,u_205858,2026-05-26,account_created,free,0.0
7006,u_205859,2026-04-17,account_created,free,0.0
7007,u_205860,2026-06-13,account_created,free,0.0
7008,u_205861,2026-05-30,account_created,free,0.0
7009,u_205862,2026-03-27,account_created,free,0.0
7010,u_205862,2026-04-03,upgrade,pro_monthly,9.99
7011,u_205863,2026-04-05,account_created,free,0.0
7012,u_205864,2026-05-25,account_created,free,0.0
7013,u_205865,2026-05-27,account_created,free,0.0
7014,u_205865,2026-06-03,upgrade,pro_annual,79.99
7015,u_205866,2026-05-09,account_created,free,0.0
7016,u_205867,2026-05-20,account_created,free,0.0
7017,u_205868,2026-03-25,account_created,free,0.0
7018,u_205869,2026-05-29,account_created,free,0.0
7019,u_205870,2026-04-30,account_created,free,0.0
7020,u_205870,2026-05-06,upgrade,pro_annual,79.99
7021,u_205871,2026-03-25,account_created,free,0.0
7022,u_205872,2026-04-23,account_created,free,0.0
7023,u_205872,2026-04-28,upgrade,pro_annual,79.99
7024,u_205872,2026-05-12,cancellation,pro_annual,0.0
7025,u_205873,2026-06-20,account_created,free,0.0
7026,u_205874,2026-04-28,account_created,free,0.0
7027,u_205875,2026-06-11,account_created,free,0.0
7028,u_205875,2026-06-19,upgrade,pro_monthly,9.99
7029,u_205876,2026-05-24,account_created,free,0.0
7030,u_205876,2026-05-31,upgrade,enterprise,299.0
7031,u_205876,2026-06-26,cancellation,enterprise,0.0
7032,u_205877,2026-06-18,account_created,free,0.0
7033,u_205878,2026-06-05,account_created,free,0.0
7034,u_205879,2026-04-04,account_created,free,0.0
7035,u_205880,2026-03-06,account_created,free,0.0
7036,u_205881,2026-05-30,account_created,free,0.0
7037,u_205882,2026-04-16,account_created,free,0.0
7038,u_205883,2026-04-05,account_created,free,0.0
7039,u_205884,2026-05-20,account_created,free,0.0
7040,u_205885,2026-06-11,account_created,free,0.0
7041,u_205886,2026-06-13,account_created,free,0.0
7042,u_205887,2026-04-30,account_created,free,0.0
7043,u_205888,2026-04-19,account_created,free,0.0
7044,u_205889,2026-04-21,account_created,free,0.0
7045,u_205890,2026-06-15,account_created,free,0.0
7046,u_205891,2026-03-13,account_created,free,0.0
7047,u_205892,2026-06-15,account_created,free,0.0
7048,u_205893,2026-04-18,account_created,free,0.0
7049,u_205894,2026-06-02,account_created,free,0.0
7050,u_205895,2026-06-02,account_created,free,0.0
7051,u_205896,2026-04-28,account_created,free,0.0
7052,u_205896,2026-05-02,upgrade,pro_monthly,9.99
7053,u_205897,2026-06-11,account_created,free,0.0
7054,u_205898,2026-04-15,account_created,free,0.0
7055,u_205899,2026-04-01,account_created,free,0.0
7056,u_205900,2026-04-03,account_created,free,0.0
7057,u_205900,2026-04-10,upgrade,pro_monthly,9.99
7058,u_205901,2026-06-06,account_created,free,0.0
7059,u_205901,2026-06-15,upgrade,pro_annual,79.99
7060,u_205902,2026-06-01,account_created,free,0.0
7061,u_205902,2026-06-04,upgrade,enterprise,299.0
7062,u_205903,2026-03-23,account_created,free,0.0
7063,u_205903,2026-03-28,upgrade,pro_monthly,9.99
7064,u_205904,2026-04-07,account_created,free,0.0
7065,u_205905,2026-03-13,account_created,free,0.0
7066,u_205906,2026-06-20,account_created,free,0.0
7067,u_205907,2026-04-15,account_created,free,0.0
7068,u_205908,2026-06-21,account_created,free,0.0
7069,u_205908,2026-06-30,upgrade,pro_monthly,9.99
7070,u_205909,2026-05-08,account_created,free,0.0
7071,u_205910,2026-04-13,account_created,free,0.0
7072,u_205911,2026-03-11,account_created,free,0.0
7073,u_205912,2026-05-04,account_created,free,0.0
7074,u_205913,2026-04-13,account_created,free,0.0
7075,u_205913,2026-04-19,upgrade,pro_monthly,9.99
7076,u_205913,2026-05-04,cancellation,pro_monthly,0.0
7077,u_205914,2026-03-14,account_created,free,0.0
7078,u_205915,2026-05-03,account_created,free,0.0
7079,u_205915,2026-05-08,upgrade,enterprise,299.0
7080,u_205916,2026-05-27,account_created,free,0.0
7081,u_205917,2026-05-01,account_created,free,0.0
7082,u_205918,2026-03-21,account_created,free,0.0
7083,u_205919,2026-05-10,account_created,free,0.0
7084,u_205920,2026-06-12,account_created,free,0.0
7085,u_205921,2026-04-18,account_created,free,0.0
7086,u_205921,2026-04-20,upgrade,pro_monthly,9.99
7087,u_205922,2026-03-19,account_created,free,0.0
7088,u_205923,2026-06-02,account_created,free,0.0
7089,u_205923,2026-06-06,upgrade,pro_monthly,9.99
7090,u_205924,2026-04-10,account_created,free,0.0
7091,u_205925,2026-03-11,account_created,free,0.0
7092,u_205926,2026-03-20,account_created,free,0.0
7093,u_205927,2026-04-10,account_created,free,0.0
7094,u_205928,2026-06-18,account_created,free,0.0
7095,u_205928,2026-06-25,upgrade,pro_annual,79.99
7096,u_205929,2026-04-06,account_created,free,0.0
7097,u_205930,2026-03-18,account_created,free,0.0
7098,u_205931,2026-05-11,account_created,free,0.0
7099,u_205932,2026-05-27,account_created,free,0.0
7100,u_205933,2026-06-14,account_created,free,0.0
7101,u_205934,2026-03-18,account_created,free,0.0
7102,u_205935,2026-04-12,account_created,free,0.0
7103,u_205935,2026-04-17,upgrade,pro_monthly,9.99
7104,u_205935,2026-05-21,cancellation,pro_monthly,0.0
7105,u_205936,2026-03-24,account_created,free,0.0
7106,u_205936,2026-04-02,upgrade,pro_annual,79.99
7107,u_205937,2026-03-28,account_created,free,0.0
7108,u_205937,2026-03-31,upgrade,pro_monthly,9.99
7109,u_205937,2026-06-06,cancellation,pro_monthly,0.0
7110,u_205938,2026-05-11,account_created,free,0.0
7111,u_205938,2026-05-13,upgrade,pro_annual,79.99
7112,u_205939,2026-06-12,account_created,free,0.0
7113,u_205940,2026-03-05,account_created,free,0.0
7114,u_205941,2026-06-15,account_created,free,0.0
7115,u_205942,2026-04-08,account_created,free,0.0
7116,u_205943,2026-05-27,account_created,free,0.0
7117,u_205944,2026-05-24,account_created,free,0.0
7118,u_205945,2026-03-04,account_created,free,0.0
7119,u_205946,2026-04-22,account_created,free,0.0
7120,u_205947,2026-06-17,account_created,free,0.0
7121,u_205948,2026-04-20,account_created,free,0.0
7122,u_205949,2026-06-09,account_created,free,0.0
7123,u_205950,2026-05-27,account_created,free,0.0
7124,u_205950,2026-05-31,upgrade,pro_annual,79.99
7125,u_205951,2026-05-14,account_created,free,0.0
7126,u_205952,2026-03-21,account_created,free,0.0
7127,u_205953,2026-05-24,account_created,free,0.0
7128,u_205953,2026-05-29,upgrade,pro_monthly,9.99
7129,u_205953,2026-06-11,cancellation,pro_monthly,0.0
7130,u_205954,2026-05-12,account_created,free,0.0
7131,u_205955,2026-06-04,account_created,free,0.0
7132,u_205956,2026-04-15,account_created,free,0.0
7133,u_205957,2026-04-24,account_created,free,0.0
7134,u_205958,2026-05-31,account_created,free,0.0
7135,u_205959,2026-03-06,account_created,free,0.0
7136,u_205960,2026-03-02,account_created,free,0.0
7137,u_205961,2026-03-08,account_created,free,0.0
7138,u_205961,2026-03-09,upgrade,pro_annual,79.99
7139,u_205962,2026-03-27,account_created,free,0.0
7140,u_205963,2026-06-01,account_created,free,0.0
7141,u_205964,2026-06-16,account_created,free,0.0
7142,u_205964,2026-06-20,upgrade,pro_monthly,9.99
7143,u_205965,2026-04-07,account_created,free,0.0
7144,u_205966,2026-03-09,account_created,free,0.0
7145,u_205967,2026-06-06,account_created,free,0.0
7146,u_205968,2026-05-25,account_created,free,0.0
7147,u_205969,2026-05-01,account_created,free,0.0
7148,u_205970,2026-05-13,account_created,free,0.0
7149,u_205971,2026-04-04,account_created,free,0.0
7150,u_205972,2026-05-06,account_created,free,0.0
7151,u_205973,2026-06-02,account_created,free,0.0
7152,u_205974,2026-04-21,account_created,free,0.0
7153,u_205975,2026-05-18,account_created,free,0.0
7154,u_205976,2026-05-31,account_created,free,0.0
7155,u_205977,2026-03-17,account_created,free,0.0
7156,u_205978,2026-06-01,account_created,free,0.0
7157,u_205979,2026-04-04,account_created,free,0.0
7158,u_205980,2026-04-22,account_created,free,0.0
7159,u_205980,2026-04-25,upgrade,pro_annual,79.99
7160,u_205981,2026-05-28,account_created,free,0.0
7161,u_205982,2026-04-06,account_created,free,0.0
7162,u_205983,2026-04-29,account_created,free,0.0
7163,u_205984,2026-04-26,account_created,free,0.0
7164,u_205984,2026-04-29,upgrade,pro_monthly,9.99
7165,u_205984,2026-05-20,cancellation,pro_monthly,0.0
7166,u_205985,2026-04-21,account_created,free,0.0
7167,u_205985,2026-04-25,upgrade,pro_annual,79.99
7168,u_205985,2026-06-22,cancellation,pro_annual,0.0
7169,u_205986,2026-06-21,account_created,free,0.0
7170,u_205987,2026-05-17,account_created,free,0.0
7171,u_205988,2026-05-23,account_created,free,0.0
7172,u_205988,2026-05-24,upgrade,pro_annual,79.99
7173,u_205989,2026-04-19,account_created,free,0.0
7174,u_205990,2026-04-21,account_created,free,0.0
7175,u_205991,2026-05-01,account_created,free,0.0
7176,u_205992,2026-05-22,account_created,free,0.0
7177,u_205992,2026-05-23,upgrade,pro_annual,79.99
7178,u_205993,2026-04-14,account_created,free,0.0
7179,u_205993,2026-04-23,upgrade,pro_monthly,9.99
7180,u_205993,2026-05-31,cancellation,pro_monthly,0.0
7181,u_205994,2026-05-10,account_created,free,0.0
7182,u_205994,2026-05-15,upgrade,pro_monthly,9.99
7183,u_205995,2026-03-19,account_created,free,0.0
7184,u_205996,2026-03-13,account_created,free,0.0
7185,u_205996,2026-03-16,upgrade,pro_monthly,9.99
7186,u_205997,2026-03-30,account_created,free,0.0
7187,u_205998,2026-03-13,account_created,free,0.0
7188,u_205999,2026-06-07,account_created,free,0.0
7189,u_206000,2026-03-09,account_created,free,0.0
7190,u_206001,2026-05-29,account_created,free,0.0
7191,u_206001,2026-06-07,upgrade,pro_monthly,9.99
7192,u_206002,2026-05-20,account_created,free,0.0
7193,u_206003,2026-03-14,account_created,free,0.0
7194,u_206004,2026-05-02,account_created,free,0.0
7195,u_206005,2026-03-18,account_created,free,0.0
7196,u_206006,2026-04-23,account_created,free,0.0
7197,u_206007,2026-04-26,account_created,free,0.0
7198,u_206007,2026-05-01,upgrade,pro_monthly,9.99
7199,u_206007,2026-06-24,cancellation,pro_monthly,0.0
7200,u_206008,2026-04-08,account_created,free,0.0
7201,u_206008,2026-04-12,upgrade,pro_monthly,9.99
7202,u_206009,2026-05-20,account_created,free,0.0
7203,u_206010,2026-06-12,account_created,free,0.0
7204,u_206011,2026-03-08,account_created,free,0.0
7205,u_206012,2026-06-18,account_created,free,0.0
7206,u_206013,2026-05-19,account_created,free,0.0
7207,u_206014,2026-04-16,account_created,free,0.0
7208,u_206015,2026-05-26,account_created,free,0.0
7209,u_206016,2026-03-22,account_created,free,0.0
7210,u_206017,2026-05-15,account_created,free,0.0
7211,u_206017,2026-05-22,upgrade,pro_monthly,9.99
7212,u_206018,2026-04-15,account_created,free,0.0
7213,u_206019,2026-05-07,account_created,free,0.0
7214,u_206020,2026-06-14,account_created,free,0.0
7215,u_206021,2026-04-26,account_created,free,0.0
7216,u_206022,2026-04-26,account_created,free,0.0
7217,u_206023,2026-03-29,account_created,free,0.0
7218,u_206024,2026-04-14,account_created,free,0.0
7219,u_206025,2026-06-19,account_created,free,0.0
7220,u_206026,2026-06-03,account_created,free,0.0
7221,u_206027,2026-03-31,account_created,free,0.0
7222,u_206028,2026-03-09,account_created,free,0.0
7223,u_206028,2026-03-16,upgrade,pro_monthly,9.99
7224,u_206028,2026-05-12,cancellation,pro_monthly,0.0
7225,u_206029,2026-04-22,account_created,free,0.0
7226,u_206030,2026-05-25,account_created,free,0.0
7227,u_206031,2026-04-22,account_created,free,0.0
7228,u_206031,2026-05-01,upgrade,pro_monthly,9.99
7229,u_206032,2026-06-20,account_created,free,0.0
7230,u_206032,2026-06-29,upgrade,pro_annual,79.99
7231,u_206033,2026-06-04,account_created,free,0.0
7232,u_206033,2026-06-06,upgrade,pro_monthly,9.99
7233,u_206034,2026-03-29,account_created,free,0.0
7234,u_206035,2026-03-19,account_created,free,0.0
7235,u_206036,2026-05-30,account_created,free,0.0
7236,u_206037,2026-03-30,account_created,free,0.0
7237,u_206037,2026-04-01,upgrade,pro_annual,79.99
7238,u_206038,2026-06-10,account_created,free,0.0
7239,u_206038,2026-06-16,upgrade,pro_annual,79.99
7240,u_206039,2026-03-10,account_created,free,0.0
7241,u_206040,2026-03-19,account_created,free,0.0
7242,u_206041,2026-05-13,account_created,free,0.0
7243,u_206042,2026-04-26,account_created,free,0.0
7244,u_206043,2026-05-22,account_created,free,0.0
7245,u_206044,2026-04-24,account_created,free,0.0
7246,u_206045,2026-05-27,account_created,free,0.0
7247,u_206046,2026-03-25,account_created,free,0.0
7248,u_206046,2026-03-30,upgrade,pro_annual,79.99
7249,u_206047,2026-04-14,account_created,free,0.0
7250,u_206048,2026-04-06,account_created,free,0.0
7251,u_206049,2026-04-27,account_created,free,0.0
7252,u_206050,2026-04-24,account_created,free,0.0
7253,u_206051,2026-06-02,account_created,free,0.0
7254,u_206051,2026-06-05,upgrade,pro_annual,79.99
7255,u_206052,2026-05-04,account_created,free,0.0
7256,u_206052,2026-05-05,upgrade,pro_annual,79.99
7257,u_206053,2026-04-10,account_created,free,0.0
7258,u_206053,2026-04-16,upgrade,pro_monthly,9.99
7259,u_206053,2026-06-07,cancellation,pro_monthly,0.0
7260,u_206054,2026-05-10,account_created,free,0.0
7261,u_206054,2026-05-16,upgrade,pro_monthly,9.99
7262,u_206055,2026-05-18,account_created,free,0.0
7263,u_206056,2026-04-07,account_created,free,0.0
7264,u_206057,2026-05-13,account_created,free,0.0
7265,u_206058,2026-05-09,account_created,free,0.0
7266,u_206059,2026-04-19,account_created,free,0.0
7267,u_206060,2026-04-02,account_created,free,0.0
7268,u_206061,2026-05-11,account_created,free,0.0
7269,u_206062,2026-06-07,account_created,free,0.0
7270,u_206063,2026-05-27,account_created,free,0.0
7271,u_206064,2026-04-21,account_created,free,0.0
7272,u_206064,2026-04-26,upgrade,pro_monthly,9.99
7273,u_206065,2026-03-18,account_created,free,0.0
7274,u_206066,2026-05-04,account_created,free,0.0
7275,u_206067,2026-04-06,account_created,free,0.0
7276,u_206067,2026-04-12,upgrade,pro_monthly,9.99
7277,u_206067,2026-05-29,cancellation,pro_monthly,0.0
7278,u_206068,2026-06-02,account_created,free,0.0
7279,u_206069,2026-03-05,account_created,free,0.0
7280,u_206069,2026-03-11,upgrade,pro_monthly,9.99
7281,u_206069,2026-03-26,cancellation,pro_monthly,0.0
7282,u_206070,2026-03-30,account_created,free,0.0
7283,u_206071,2026-06-07,account_created,free,0.0
7284,u_206072,2026-04-16,account_created,free,0.0
7285,u_206073,2026-06-01,account_created,free,0.0
7286,u_206074,2026-04-01,account_created,free,0.0
7287,u_206075,2026-03-03,account_created,free,0.0
7288,u_206076,2026-03-11,account_created,free,0.0
7289,u_206077,2026-06-15,account_created,free,0.0
7290,u_206078,2026-05-27,account_created,free,0.0
7291,u_206079,2026-04-07,account_created,free,0.0
7292,u_206079,2026-04-13,upgrade,pro_monthly,9.99
7293,u_206080,2026-05-17,account_created,free,0.0
7294,u_206081,2026-03-28,account_created,free,0.0
7295,u_206082,2026-03-02,account_created,free,0.0
7296,u_206082,2026-03-07,upgrade,enterprise,299.0
7297,u_206083,2026-05-20,account_created,free,0.0
7298,u_206084,2026-05-18,account_created,free,0.0
7299,u_206085,2026-04-12,account_created,free,0.0
7300,u_206086,2026-03-26,account_created,free,0.0
7301,u_206087,2026-05-21,account_created,free,0.0
7302,u_206087,2026-05-29,upgrade,pro_monthly,9.99
7303,u_206088,2026-06-21,account_created,free,0.0
7304,u_206089,2026-05-23,account_created,free,0.0
7305,u_206089,2026-05-25,upgrade,pro_annual,79.99
7306,u_206090,2026-06-08,account_created,free,0.0
7307,u_206090,2026-06-15,upgrade,pro_monthly,9.99
7308,u_206091,2026-03-12,account_created,free,0.0
7309,u_206092,2026-04-05,account_created,free,0.0
7310,u_206093,2026-05-16,account_created,free,0.0
7311,u_206093,2026-05-21,upgrade,pro_monthly,9.99
7312,u_206094,2026-06-13,account_created,free,0.0
7313,u_206095,2026-05-01,account_created,free,0.0
7314,u_206096,2026-05-14,account_created,free,0.0
7315,u_206097,2026-06-18,account_created,free,0.0
7316,u_206097,2026-06-20,upgrade,pro_annual,79.99
7317,u_206098,2026-05-10,account_created,free,0.0
7318,u_206099,2026-05-23,account_created,free,0.0
7319,u_206099,2026-05-27,upgrade,pro_monthly,9.99
7320,u_206100,2026-05-17,account_created,free,0.0
7321,u_206101,2026-03-07,account_created,free,0.0
7322,u_206101,2026-03-13,upgrade,pro_monthly,9.99
7323,u_206101,2026-03-29,cancellation,pro_monthly,0.0
7324,u_206102,2026-03-09,account_created,free,0.0
7325,u_206103,2026-04-13,account_created,free,0.0
7326,u_206104,2026-05-29,account_created,free,0.0
7327,u_206105,2026-05-17,account_created,free,0.0
7328,u_206106,2026-04-10,account_created,free,0.0
7329,u_206107,2026-06-16,account_created,free,0.0
7330,u_206108,2026-03-07,account_created,free,0.0
7331,u_206109,2026-06-02,account_created,free,0.0
7332,u_206110,2026-05-17,account_created,free,0.0
7333,u_206111,2026-05-12,account_created,free,0.0
7334,u_206112,2026-04-11,account_created,free,0.0
7335,u_206112,2026-04-16,upgrade,pro_monthly,9.99
7336,u_206112,2026-05-18,cancellation,pro_monthly,0.0
7337,u_206113,2026-04-11,account_created,free,0.0
7338,u_206114,2026-04-16,account_created,free,0.0
7339,u_206115,2026-04-08,account_created,free,0.0
7340,u_206116,2026-05-10,account_created,free,0.0
7341,u_206117,2026-06-18,account_created,free,0.0
7342,u_206117,2026-06-20,upgrade,pro_monthly,9.99
7343,u_206118,2026-03-20,account_created,free,0.0
7344,u_206119,2026-05-02,account_created,free,0.0
7345,u_206120,2026-06-11,account_created,free,0.0
7346,u_206121,2026-03-21,account_created,free,0.0
7347,u_206122,2026-03-18,account_created,free,0.0
7348,u_206122,2026-03-25,upgrade,pro_annual,79.99
7349,u_206123,2026-05-06,account_created,free,0.0
7350,u_206124,2026-04-22,account_created,free,0.0
7351,u_206125,2026-06-17,account_created,free,0.0
7352,u_206126,2026-05-10,account_created,free,0.0
7353,u_206127,2026-06-20,account_created,free,0.0
7354,u_206128,2026-05-20,account_created,free,0.0
7355,u_206129,2026-05-21,account_created,free,0.0
7356,u_206130,2026-03-03,account_created,free,0.0
7357,u_206131,2026-03-13,account_created,free,0.0
7358,u_206132,2026-05-21,account_created,free,0.0
7359,u_206133,2026-05-01,account_created,free,0.0
7360,u_206134,2026-06-10,account_created,free,0.0
7361,u_206135,2026-04-05,account_created,free,0.0
7362,u_206136,2026-06-01,account_created,free,0.0
7363,u_206136,2026-06-06,upgrade,pro_monthly,9.99
7364,u_206137,2026-04-19,account_created,free,0.0
7365,u_206138,2026-03-10,account_created,free,0.0
7366,u_206139,2026-03-29,account_created,free,0.0
7367,u_206140,2026-03-18,account_created,free,0.0
7368,u_206141,2026-05-08,account_created,free,0.0
7369,u_206142,2026-05-16,account_created,free,0.0
7370,u_206143,2026-05-31,account_created,free,0.0
7371,u_206144,2026-03-17,account_created,free,0.0
7372,u_206145,2026-06-18,account_created,free,0.0
7373,u_206146,2026-03-30,account_created,free,0.0
7374,u_206147,2026-05-29,account_created,free,0.0
7375,u_206148,2026-03-26,account_created,free,0.0
7376,u_206149,2026-03-07,account_created,free,0.0
7377,u_206150,2026-05-25,account_created,free,0.0
7378,u_206151,2026-05-04,account_created,free,0.0
7379,u_206152,2026-03-10,account_created,free,0.0
7380,u_206153,2026-05-29,account_created,free,0.0
7381,u_206154,2026-03-31,account_created,free,0.0
7382,u_206154,2026-04-07,upgrade,pro_annual,79.99
7383,u_206155,2026-05-29,account_created,free,0.0
7384,u_206155,2026-06-05,upgrade,enterprise,299.0
7385,u_206156,2026-05-22,account_created,free,0.0
7386,u_206157,2026-05-06,account_created,free,0.0
7387,u_206158,2026-04-21,account_created,free,0.0
7388,u_206158,2026-04-29,upgrade,pro_monthly,9.99
7389,u_206159,2026-04-06,account_created,free,0.0
7390,u_206160,2026-03-09,account_created,free,0.0
7391,u_206161,2026-06-11,account_created,free,0.0
7392,u_206162,2026-04-20,account_created,free,0.0
7393,u_206163,2026-04-14,account_created,free,0.0
7394,u_206164,2026-05-25,account_created,free,0.0
7395,u_206165,2026-04-20,account_created,free,0.0
7396,u_206166,2026-03-25,account_created,free,0.0
7397,u_206167,2026-06-07,account_created,free,0.0
7398,u_206167,2026-06-10,upgrade,pro_monthly,9.99
7399,u_206168,2026-05-27,account_created,free,0.0
7400,u_206169,2026-06-09,account_created,free,0.0
7401,u_206169,2026-06-18,upgrade,pro_monthly,9.99
7402,u_206170,2026-06-01,account_created,free,0.0
7403,u_206170,2026-06-05,upgrade,pro_annual,79.99
7404,u_206171,2026-03-18,account_created,free,0.0
7405,u_206172,2026-05-29,account_created,free,0.0
7406,u_206173,2026-06-07,account_created,free,0.0
7407,u_206174,2026-04-14,account_created,free,0.0
7408,u_206174,2026-04-18,upgrade,pro_annual,79.99
7409,u_206175,2026-04-19,account_created,free,0.0
7410,u_206176,2026-06-12,account_created,free,0.0
7411,u_206177,2026-05-24,account_created,free,0.0
7412,u_206178,2026-05-14,account_created,free,0.0
7413,u_206179,2026-03-30,account_created,free,0.0
7414,u_206179,2026-04-02,upgrade,pro_monthly,9.99
7415,u_206180,2026-05-14,account_created,free,0.0
7416,u_206180,2026-05-23,upgrade,enterprise,299.0
7417,u_206181,2026-06-19,account_created,free,0.0
7418,u_206181,2026-06-21,upgrade,pro_monthly,9.99
7419,u_206182,2026-06-06,account_created,free,0.0
7420,u_206182,2026-06-13,upgrade,pro_monthly,9.99
7421,u_206183,2026-04-26,account_created,free,0.0
7422,u_206183,2026-05-01,upgrade,pro_monthly,9.99
7423,u_206184,2026-05-25,account_created,free,0.0
7424,u_206185,2026-04-16,account_created,free,0.0
7425,u_206186,2026-06-19,account_created,free,0.0
7426,u_206187,2026-06-17,account_created,free,0.0
7427,u_206188,2026-06-19,account_created,free,0.0
7428,u_206189,2026-04-05,account_created,free,0.0
7429,u_206190,2026-05-22,account_created,free,0.0
7430,u_206191,2026-04-05,account_created,free,0.0
7431,u_206192,2026-03-08,account_created,free,0.0
7432,u_206192,2026-03-14,upgrade,pro_monthly,9.99
7433,u_206192,2026-05-02,cancellation,pro_monthly,0.0
7434,u_206193,2026-05-26,account_created,free,0.0
7435,u_206194,2026-06-13,account_created,free,0.0
7436,u_206194,2026-06-15,upgrade,pro_monthly,9.99
7437,u_206195,2026-06-14,account_created,free,0.0
7438,u_206195,2026-06-19,upgrade,pro_monthly,9.99
7439,u_206196,2026-06-03,account_created,free,0.0
7440,u_206197,2026-06-18,account_created,free,0.0
7441,u_206198,2026-04-29,account_created,free,0.0
7442,u_206198,2026-05-08,upgrade,pro_monthly,9.99
7443,u_206199,2026-03-24,account_created,free,0.0
7444,u_206200,2026-05-28,account_created,free,0.0
7445,u_206201,2026-03-09,account_created,free,0.0
7446,u_206201,2026-03-10,upgrade,pro_annual,79.99
7447,u_206202,2026-04-27,account_created,free,0.0
7448,u_206203,2026-05-21,account_created,free,0.0
7449,u_206204,2026-04-11,account_created,free,0.0
7450,u_206205,2026-06-05,account_created,free,0.0
7451,u_206206,2026-06-13,account_created,free,0.0
7452,u_206207,2026-05-08,account_created,free,0.0
7453,u_206208,2026-04-27,account_created,free,0.0
7454,u_206209,2026-04-16,account_created,free,0.0
