transaction_id,user_id,transaction_date,transaction_type,credits,cost_usd
1668,u_204730,2026-03-22,purchase,1500,9.0
1669,u_204732,2026-04-20,purchase,1500,9.0
1670,u_204735,2026-06-05,purchase,5000,30.0
1671,u_204738,2026-06-15,purchase,500,3.0
1672,u_204742,2026-06-17,purchase,1500,9.0
1673,u_204744,2026-05-22,purchase,1500,9.0
1674,u_204744,2026-05-17,purchase,1500,9.0
1675,u_204747,2026-06-07,purchase,500,3.0
1676,u_204747,2026-06-18,purchase,1500,9.0
1677,u_204748,2026-06-07,purchase,500,3.0
1678,u_204753,2026-06-02,purchase,1500,9.0
1679,u_204754,2026-05-13,purchase,1500,9.0
1680,u_204761,2026-03-20,purchase,5000,30.0
1681,u_204762,2026-03-25,purchase,500,3.0
1682,u_204762,2026-04-01,purchase,500,3.0
1683,u_204762,2026-03-27,purchase,500,3.0
1684,u_204764,2026-04-30,purchase,1500,9.0
1685,u_204764,2026-05-03,purchase,5000,30.0
1686,u_204770,2026-06-02,purchase,1500,9.0
1687,u_204774,2026-03-12,purchase,1500,9.0
1688,u_204775,2026-03-14,purchase,5000,30.0
1689,u_204775,2026-03-22,purchase,500,3.0
1690,u_204776,2026-03-23,purchase,5000,30.0
1691,u_204776,2026-03-25,refund,-2500,-15.0
1692,u_204776,2026-03-22,purchase,1500,9.0
1693,u_204777,2026-03-09,purchase,500,3.0
1694,u_204778,2026-06-22,purchase,500,3.0
1695,u_204780,2026-06-02,purchase,500,3.0
1696,u_204780,2026-06-11,purchase,5000,30.0
1697,u_204784,2026-06-10,purchase,1500,9.0
1698,u_204786,2026-06-18,purchase,500,3.0
1699,u_204798,2026-05-24,purchase,500,3.0
1700,u_204800,2026-04-20,purchase,500,3.0
1701,u_204802,2026-05-05,purchase,500,3.0
1702,u_204815,2026-04-12,purchase,5000,30.0
1703,u_204820,2026-03-23,purchase,5000,30.0
1704,u_204822,2026-03-24,purchase,1500,9.0
1705,u_204823,2026-05-01,purchase,500,3.0
1706,u_204829,2026-04-24,purchase,500,3.0
1707,u_204832,2026-04-06,purchase,5000,30.0
1708,u_204836,2026-04-16,purchase,1500,9.0
1709,u_204836,2026-04-19,purchase,5000,30.0
1710,u_204837,2026-04-19,purchase,5000,30.0
1711,u_204839,2026-03-26,purchase,1500,9.0
1712,u_204839,2026-04-03,purchase,5000,30.0
1713,u_204849,2026-04-24,purchase,5000,30.0
1714,u_204862,2026-06-22,purchase,500,3.0
1715,u_204864,2026-06-12,purchase,500,3.0
1716,u_204866,2026-04-16,purchase,5000,30.0
1717,u_204868,2026-03-28,purchase,5000,30.0
1718,u_204869,2026-06-07,purchase,1500,9.0
1719,u_204872,2026-05-23,purchase,1500,9.0
1720,u_204876,2026-04-25,purchase,1500,9.0
1721,u_204878,2026-03-22,purchase,5000,30.0
1722,u_204885,2026-03-26,purchase,500,3.0
1723,u_204887,2026-05-01,purchase,5000,30.0
1724,u_204893,2026-04-17,purchase,500,3.0
1725,u_204894,2026-03-27,purchase,5000,30.0
1726,u_204895,2026-04-25,purchase,500,3.0
1727,u_204903,2026-04-30,purchase,500,3.0
1728,u_204904,2026-05-26,purchase,500,3.0
1729,u_204905,2026-06-07,purchase,5000,30.0
1730,u_204908,2026-04-04,purchase,1500,9.0
1731,u_204908,2026-04-02,purchase,500,3.0
1732,u_204920,2026-05-14,purchase,500,3.0
1733,u_204922,2026-04-14,purchase,1500,9.0
1734,u_204924,2026-04-19,purchase,1500,9.0
1735,u_204925,2026-05-26,purchase,5000,30.0
1736,u_204926,2026-05-28,purchase,5000,30.0
1737,u_204926,2026-05-26,purchase,1500,9.0
1738,u_204929,2026-03-26,purchase,5000,30.0
1739,u_204929,2026-04-04,purchase,500,3.0
1740,u_204932,2026-04-05,purchase,5000,30.0
1741,u_204934,2026-06-03,purchase,5000,30.0
1742,u_204938,2026-04-19,purchase,1500,9.0
1743,u_204938,2026-04-22,purchase,500,3.0
1744,u_204941,2026-04-10,purchase,5000,30.0
1745,u_204943,2026-04-08,purchase,500,3.0
1746,u_204945,2026-06-04,purchase,1500,9.0
1747,u_204950,2026-04-11,purchase,500,3.0
1748,u_204950,2026-03-31,purchase,500,3.0
1749,u_204955,2026-06-21,purchase,1500,9.0
1750,u_204955,2026-06-19,purchase,500,3.0
1751,u_204955,2026-06-21,purchase,1500,9.0
1752,u_204955,2026-06-24,refund,-750,-4.5
1753,u_204956,2026-05-06,purchase,5000,30.0
1754,u_204958,2026-06-21,purchase,5000,30.0
1755,u_204961,2026-04-16,purchase,500,3.0
1756,u_204963,2026-05-13,purchase,500,3.0
1757,u_204970,2026-06-26,purchase,500,3.0
1758,u_204972,2026-03-15,purchase,500,3.0
1759,u_204972,2026-03-11,purchase,5000,30.0
1760,u_204979,2026-03-22,purchase,500,3.0
1761,u_204980,2026-03-31,purchase,5000,30.0
1762,u_204982,2026-03-01,purchase,5000,30.0
1763,u_204982,2026-03-02,purchase,5000,30.0
1764,u_204984,2026-06-08,purchase,500,3.0
1765,u_204988,2026-04-15,purchase,1500,9.0
1766,u_204989,2026-06-07,purchase,5000,30.0
1767,u_204989,2026-05-29,purchase,5000,30.0
1768,u_204993,2026-05-01,purchase,1500,9.0
1769,u_204998,2026-04-27,purchase,500,3.0
1770,u_205010,2026-05-19,purchase,5000,30.0
1771,u_205017,2026-03-24,purchase,5000,30.0
1772,u_205018,2026-04-25,purchase,5000,30.0
1773,u_205025,2026-04-09,purchase,5000,30.0
1774,u_205031,2026-04-03,purchase,1500,9.0
1775,u_205035,2026-03-26,purchase,500,3.0
1776,u_205040,2026-03-23,purchase,5000,30.0
1777,u_205042,2026-04-13,purchase,5000,30.0
1778,u_205049,2026-03-27,purchase,5000,30.0
1779,u_205051,2026-03-11,purchase,1500,9.0
1780,u_205052,2026-06-26,purchase,500,3.0
1781,u_205053,2026-05-09,purchase,500,3.0
1782,u_205058,2026-03-24,purchase,500,3.0
1783,u_205062,2026-05-29,purchase,1500,9.0
1784,u_205077,2026-05-04,purchase,500,3.0
1785,u_205081,2026-06-11,purchase,1500,9.0
1786,u_205083,2026-03-10,purchase,5000,30.0
1787,u_205087,2026-06-24,purchase,500,3.0
1788,u_205089,2026-04-13,purchase,5000,30.0
1789,u_205090,2026-06-23,purchase,5000,30.0
1790,u_205092,2026-04-02,purchase,5000,30.0
1791,u_205097,2026-05-21,purchase,5000,30.0
1792,u_205099,2026-05-06,purchase,1500,9.0
1793,u_205114,2026-06-12,purchase,500,3.0
1794,u_205119,2026-06-12,purchase,1500,9.0
1795,u_205119,2026-06-10,purchase,1500,9.0
1796,u_205128,2026-03-29,purchase,500,3.0
1797,u_205130,2026-04-30,purchase,1500,9.0
1798,u_205135,2026-03-28,purchase,5000,30.0
1799,u_205138,2026-03-03,purchase,500,3.0
1800,u_205147,2026-04-18,purchase,5000,30.0
1801,u_205157,2026-05-23,purchase,5000,30.0
1802,u_205158,2026-04-05,purchase,500,3.0
1803,u_205160,2026-04-05,purchase,500,3.0
1804,u_205160,2026-04-06,purchase,5000,30.0
1805,u_205161,2026-05-14,purchase,5000,30.0
1806,u_205169,2026-05-20,purchase,500,3.0
1807,u_205169,2026-05-21,refund,-250,-1.5
1808,u_205175,2026-05-14,purchase,1500,9.0
1809,u_205183,2026-05-29,purchase,500,3.0
1810,u_205203,2026-06-26,purchase,500,3.0
1811,u_205203,2026-06-14,purchase,500,3.0
1812,u_205210,2026-05-03,purchase,1500,9.0
1813,u_205211,2026-05-16,purchase,1500,9.0
1814,u_205213,2026-05-01,purchase,1500,9.0
1815,u_205220,2026-03-07,purchase,1500,9.0
1816,u_205221,2026-05-19,purchase,5000,30.0
1817,u_205223,2026-06-26,purchase,500,3.0
1818,u_205227,2026-05-11,purchase,500,3.0
1819,u_205229,2026-06-07,purchase,1500,9.0
1820,u_205231,2026-04-25,purchase,500,3.0
1821,u_205239,2026-03-28,purchase,1500,9.0
1822,u_205240,2026-06-03,purchase,1500,9.0
1823,u_205243,2026-05-04,purchase,500,3.0
1824,u_205247,2026-06-16,purchase,500,3.0
1825,u_205249,2026-06-04,purchase,500,3.0
1826,u_205253,2026-06-06,purchase,1500,9.0
1827,u_205254,2026-05-26,purchase,1500,9.0
1828,u_205255,2026-03-19,purchase,5000,30.0
1829,u_205258,2026-03-26,purchase,500,3.0
1830,u_205261,2026-05-20,purchase,5000,30.0
1831,u_205263,2026-05-16,purchase,5000,30.0
1832,u_205263,2026-05-06,purchase,5000,30.0
1833,u_205269,2026-05-30,purchase,1500,9.0
1834,u_205269,2026-05-18,purchase,500,3.0
1835,u_205271,2026-05-19,purchase,500,3.0
1836,u_205274,2026-06-09,purchase,500,3.0
1837,u_205278,2026-05-30,purchase,500,3.0
1838,u_205279,2026-05-19,purchase,1500,9.0
1839,u_205279,2026-05-05,purchase,5000,30.0
1840,u_205283,2026-06-13,purchase,5000,30.0
1841,u_205284,2026-04-13,purchase,500,3.0
1842,u_205286,2026-05-19,purchase,5000,30.0
1843,u_205287,2026-06-28,purchase,1500,9.0
1844,u_205288,2026-04-25,purchase,1500,9.0
1845,u_205294,2026-03-22,purchase,5000,30.0
1846,u_205296,2026-05-22,purchase,1500,9.0
1847,u_205298,2026-04-03,purchase,5000,30.0
1848,u_205306,2026-04-08,purchase,1500,9.0
1849,u_205308,2026-05-16,purchase,5000,30.0
1850,u_205309,2026-04-16,purchase,1500,9.0
1851,u_205316,2026-04-02,purchase,500,3.0
1852,u_205321,2026-04-08,purchase,500,3.0
1853,u_205322,2026-06-03,purchase,500,3.0
1854,u_205323,2026-04-30,purchase,500,3.0
1855,u_205331,2026-03-30,purchase,1500,9.0
1856,u_205335,2026-04-14,purchase,1500,9.0
1857,u_205345,2026-04-14,purchase,500,3.0
1858,u_205352,2026-06-13,purchase,500,3.0
1859,u_205355,2026-03-25,purchase,5000,30.0
1860,u_205358,2026-05-28,purchase,5000,30.0
1861,u_205362,2026-06-17,purchase,500,3.0
1862,u_205366,2026-05-25,purchase,1500,9.0
1863,u_205366,2026-05-25,purchase,500,3.0
1864,u_205367,2026-04-30,purchase,500,3.0
1865,u_205377,2026-06-28,purchase,1500,9.0
1866,u_205377,2026-06-24,purchase,1500,9.0
1867,u_205381,2026-05-25,purchase,5000,30.0
1868,u_205386,2026-05-02,purchase,1500,9.0
1869,u_205393,2026-06-18,purchase,500,3.0
1870,u_205395,2026-06-01,purchase,500,3.0
1871,u_205396,2026-04-28,purchase,5000,30.0
1872,u_205398,2026-04-25,purchase,5000,30.0
1873,u_205405,2026-03-11,purchase,500,3.0
1874,u_205406,2026-03-31,purchase,1500,9.0
1875,u_205406,2026-03-27,purchase,5000,30.0
1876,u_205408,2026-03-23,purchase,1500,9.0
1877,u_205413,2026-05-20,purchase,500,3.0
1878,u_205423,2026-04-29,purchase,500,3.0
1879,u_205424,2026-03-21,purchase,5000,30.0
1880,u_205425,2026-06-06,purchase,500,3.0
1881,u_205425,2026-06-07,refund,-250,-1.5
1882,u_205428,2026-06-14,purchase,500,3.0
1883,u_205432,2026-03-14,purchase,1500,9.0
1884,u_205432,2026-03-15,purchase,500,3.0
1885,u_205433,2026-06-20,purchase,500,3.0
1886,u_205434,2026-04-07,purchase,500,3.0
1887,u_205442,2026-06-08,purchase,5000,30.0
1888,u_205442,2026-06-01,purchase,500,3.0
1889,u_205447,2026-04-26,purchase,5000,30.0
1890,u_205449,2026-03-31,purchase,5000,30.0
1891,u_205450,2026-06-17,purchase,1500,9.0
1892,u_205450,2026-06-19,refund,-750,-4.5
1893,u_205454,2026-04-10,purchase,500,3.0
1894,u_205459,2026-04-06,purchase,1500,9.0
1895,u_205459,2026-04-07,purchase,500,3.0
1896,u_205462,2026-03-13,purchase,1500,9.0
1897,u_205463,2026-05-24,purchase,5000,30.0
1898,u_205463,2026-05-19,purchase,5000,30.0
1899,u_205465,2026-03-21,purchase,5000,30.0
1900,u_205468,2026-06-12,purchase,5000,30.0
1901,u_205469,2026-05-20,purchase,1500,9.0
1902,u_205469,2026-05-29,purchase,1500,9.0
1903,u_205472,2026-06-23,purchase,500,3.0
1904,u_205472,2026-06-17,purchase,500,3.0
1905,u_205474,2026-06-16,purchase,5000,30.0
1906,u_205484,2026-03-08,purchase,1500,9.0
1907,u_205488,2026-03-11,purchase,5000,30.0
1908,u_205498,2026-04-17,purchase,5000,30.0
1909,u_205501,2026-03-04,purchase,500,3.0
1910,u_205501,2026-03-11,purchase,500,3.0
1911,u_205503,2026-04-30,purchase,500,3.0
1912,u_205504,2026-06-04,purchase,1500,9.0
1913,u_205505,2026-06-18,purchase,1500,9.0
1914,u_205506,2026-04-17,purchase,1500,9.0
1915,u_205512,2026-03-16,purchase,5000,30.0
1916,u_205518,2026-05-15,purchase,1500,9.0
1917,u_205519,2026-03-03,purchase,500,3.0
1918,u_205525,2026-05-19,purchase,500,3.0
1919,u_205527,2026-03-23,purchase,1500,9.0
1920,u_205538,2026-03-28,purchase,500,3.0
1921,u_205540,2026-03-31,purchase,5000,30.0
1922,u_205545,2026-05-28,purchase,5000,30.0
1923,u_205557,2026-05-18,purchase,500,3.0
1924,u_205559,2026-06-20,purchase,500,3.0
1925,u_205560,2026-06-24,purchase,500,3.0
1926,u_205567,2026-04-20,purchase,5000,30.0
1927,u_205569,2026-03-06,purchase,5000,30.0
1928,u_205573,2026-03-16,purchase,500,3.0
1929,u_205576,2026-03-27,purchase,1500,9.0
1930,u_205588,2026-03-23,purchase,500,3.0
1931,u_205593,2026-03-28,purchase,500,3.0
1932,u_205603,2026-04-15,purchase,1500,9.0
1933,u_205606,2026-06-10,purchase,5000,30.0
1934,u_205607,2026-03-16,purchase,500,3.0
1935,u_205611,2026-04-07,purchase,500,3.0
1936,u_205618,2026-03-31,purchase,500,3.0
1937,u_205621,2026-05-16,purchase,5000,30.0
1938,u_205624,2026-04-26,purchase,1500,9.0
1939,u_205626,2026-05-04,purchase,1500,9.0
1940,u_205627,2026-03-22,purchase,500,3.0
1941,u_205632,2026-05-11,purchase,1500,9.0
1942,u_205639,2026-05-02,purchase,5000,30.0
1943,u_205642,2026-05-14,purchase,500,3.0
1944,u_205643,2026-03-15,purchase,5000,30.0
1945,u_205645,2026-04-17,purchase,5000,30.0
1946,u_205646,2026-06-11,purchase,5000,30.0
1947,u_205646,2026-06-10,purchase,5000,30.0
1948,u_205649,2026-05-04,purchase,5000,30.0
1949,u_205652,2026-05-14,purchase,1500,9.0
1950,u_205655,2026-05-09,purchase,1500,9.0
1951,u_205656,2026-03-22,purchase,5000,30.0
1952,u_205656,2026-03-18,purchase,5000,30.0
1953,u_205659,2026-06-28,purchase,500,3.0
1954,u_205663,2026-05-25,purchase,500,3.0
1955,u_205664,2026-03-07,purchase,1500,9.0
1956,u_205666,2026-04-30,purchase,500,3.0
1957,u_205667,2026-04-12,purchase,500,3.0
1958,u_205668,2026-05-02,purchase,500,3.0
1959,u_205668,2026-05-02,purchase,5000,30.0
1960,u_205668,2026-04-28,purchase,500,3.0
1961,u_205668,2026-04-23,purchase,5000,30.0
1962,u_205679,2026-06-08,purchase,5000,30.0
1963,u_205680,2026-06-11,purchase,500,3.0
1964,u_205682,2026-06-20,purchase,1500,9.0
1965,u_205683,2026-03-23,purchase,1500,9.0
1966,u_205684,2026-04-13,purchase,5000,30.0
1967,u_205685,2026-03-16,purchase,1500,9.0
1968,u_205685,2026-03-20,purchase,500,3.0
1969,u_205686,2026-04-21,purchase,500,3.0
1970,u_205688,2026-06-13,purchase,500,3.0
1971,u_205688,2026-06-14,purchase,5000,30.0
1972,u_205689,2026-05-09,purchase,1500,9.0
1973,u_205692,2026-04-29,purchase,5000,30.0
1974,u_205695,2026-05-07,purchase,500,3.0
1975,u_205695,2026-05-10,refund,-250,-1.5
1976,u_205698,2026-04-30,purchase,5000,30.0
1977,u_205706,2026-04-13,purchase,500,3.0
1978,u_205708,2026-04-20,purchase,1500,9.0
1979,u_205708,2026-04-11,purchase,500,3.0
1980,u_205709,2026-03-16,purchase,500,3.0
1981,u_205714,2026-06-14,purchase,500,3.0
1982,u_205715,2026-03-05,purchase,5000,30.0
1983,u_205717,2026-06-03,purchase,1500,9.0
1984,u_205720,2026-04-26,purchase,5000,30.0
1985,u_205724,2026-03-09,purchase,5000,30.0
1986,u_205725,2026-04-14,purchase,5000,30.0
1987,u_205739,2026-05-29,purchase,1500,9.0
1988,u_205740,2026-03-18,purchase,5000,30.0
1989,u_205740,2026-03-17,purchase,5000,30.0
1990,u_205743,2026-03-13,purchase,1500,9.0
1991,u_205747,2026-05-09,purchase,1500,9.0
1992,u_205748,2026-03-20,purchase,1500,9.0
1993,u_205753,2026-03-04,purchase,500,3.0
1994,u_205756,2026-05-13,purchase,5000,30.0
1995,u_205758,2026-06-15,purchase,500,3.0
1996,u_205768,2026-06-05,purchase,1500,9.0
1997,u_205768,2026-05-27,purchase,5000,30.0
1998,u_205769,2026-06-05,purchase,5000,30.0
1999,u_205770,2026-03-29,purchase,500,3.0
2000,u_205772,2026-06-16,purchase,500,3.0
2001,u_205772,2026-06-21,purchase,1500,9.0
2002,u_205775,2026-06-10,purchase,500,3.0
2003,u_205775,2026-06-13,purchase,5000,30.0
2004,u_205787,2026-05-20,purchase,500,3.0
2005,u_205788,2026-05-29,purchase,5000,30.0
2006,u_205789,2026-06-26,purchase,5000,30.0
2007,u_205789,2026-06-20,purchase,500,3.0
2008,u_205792,2026-03-12,purchase,1500,9.0
2009,u_205794,2026-03-25,purchase,500,3.0
2010,u_205795,2026-06-22,purchase,500,3.0
2011,u_205796,2026-06-24,purchase,500,3.0
2012,u_205798,2026-05-03,purchase,5000,30.0
2013,u_205798,2026-05-05,refund,-2500,-15.0
2014,u_205802,2026-04-05,purchase,500,3.0
2015,u_205802,2026-04-01,purchase,5000,30.0
2016,u_205802,2026-04-05,purchase,1500,9.0
2017,u_205803,2026-04-12,purchase,500,3.0
2018,u_205810,2026-03-16,purchase,5000,30.0
2019,u_205814,2026-05-11,purchase,500,3.0
2020,u_205814,2026-04-28,purchase,500,3.0
2021,u_205817,2026-05-12,purchase,1500,9.0
2022,u_205818,2026-04-12,purchase,500,3.0
2023,u_205827,2026-04-30,purchase,5000,30.0
2024,u_205827,2026-05-01,purchase,5000,30.0
2025,u_205832,2026-04-28,purchase,5000,30.0
2026,u_205834,2026-05-24,purchase,500,3.0
2027,u_205835,2026-04-06,purchase,5000,30.0
2028,u_205839,2026-05-21,purchase,500,3.0
2029,u_205840,2026-05-26,purchase,1500,9.0
2030,u_205842,2026-04-18,purchase,5000,30.0
2031,u_205845,2026-06-03,purchase,5000,30.0
2032,u_205854,2026-06-04,purchase,500,3.0
2033,u_205863,2026-04-07,purchase,1500,9.0
2034,u_205864,2026-06-04,purchase,5000,30.0
2035,u_205866,2026-05-18,purchase,1500,9.0
2036,u_205866,2026-05-18,purchase,1500,9.0
2037,u_205875,2026-06-25,purchase,1500,9.0
2038,u_205877,2026-06-26,purchase,1500,9.0
2039,u_205882,2026-04-16,purchase,1500,9.0
2040,u_205892,2026-06-17,purchase,1500,9.0
2041,u_205893,2026-04-20,purchase,5000,30.0
2042,u_205894,2026-06-10,purchase,1500,9.0
2043,u_205894,2026-06-09,purchase,500,3.0
2044,u_205895,2026-06-16,purchase,5000,30.0
2045,u_205895,2026-06-03,purchase,500,3.0
2046,u_205906,2026-06-20,purchase,500,3.0
2047,u_205908,2026-06-21,purchase,5000,30.0
2048,u_205909,2026-05-16,purchase,500,3.0
2049,u_205911,2026-03-11,purchase,5000,30.0
2050,u_205911,2026-03-23,purchase,500,3.0
2051,u_205912,2026-05-11,purchase,5000,30.0
2052,u_205913,2026-04-23,purchase,500,3.0
2053,u_205913,2026-04-13,purchase,5000,30.0
2054,u_205914,2026-03-14,purchase,1500,9.0
2055,u_205916,2026-06-08,purchase,5000,30.0
2056,u_205921,2026-04-25,purchase,5000,30.0
2057,u_205921,2026-04-29,refund,-2500,-15.0
2058,u_205926,2026-03-28,purchase,1500,9.0
2059,u_205926,2026-03-21,purchase,5000,30.0
2060,u_205926,2026-03-28,purchase,1500,9.0
2061,u_205933,2026-06-23,purchase,1500,9.0
2062,u_205941,2026-06-15,purchase,1500,9.0
2063,u_205943,2026-06-02,purchase,500,3.0
2064,u_205945,2026-03-08,purchase,1500,9.0
2065,u_205950,2026-06-10,purchase,500,3.0
2066,u_205950,2026-06-11,refund,-250,-1.5
2067,u_205950,2026-06-01,purchase,500,3.0
2068,u_205951,2026-05-19,purchase,5000,30.0
2069,u_205954,2026-05-18,purchase,500,3.0
2070,u_205957,2026-04-28,purchase,1500,9.0
2071,u_205960,2026-03-14,purchase,1500,9.0
2072,u_205962,2026-04-09,purchase,500,3.0
2073,u_205963,2026-06-14,purchase,500,3.0
2074,u_205963,2026-06-10,purchase,500,3.0
2075,u_205971,2026-04-04,purchase,5000,30.0
2076,u_205974,2026-04-27,purchase,1500,9.0
2077,u_205976,2026-06-13,purchase,500,3.0
2078,u_205982,2026-04-19,purchase,500,3.0
2079,u_205982,2026-04-08,purchase,500,3.0
2080,u_205982,2026-04-10,refund,-250,-1.5
2081,u_205991,2026-05-13,purchase,5000,30.0
2082,u_205997,2026-03-31,purchase,1500,9.0
2083,u_205999,2026-06-14,purchase,500,3.0
2084,u_206002,2026-05-21,purchase,500,3.0
2085,u_206005,2026-03-26,purchase,5000,30.0
2086,u_206005,2026-03-22,purchase,5000,30.0
2087,u_206006,2026-04-28,purchase,500,3.0
2088,u_206009,2026-05-20,purchase,1500,9.0
2089,u_206010,2026-06-15,purchase,5000,30.0
2090,u_206010,2026-06-16,purchase,5000,30.0
2091,u_206013,2026-06-02,purchase,1500,9.0
2092,u_206015,2026-05-29,purchase,500,3.0
2093,u_206020,2026-06-21,purchase,5000,30.0
2094,u_206020,2026-06-26,purchase,500,3.0
2095,u_206020,2026-06-17,purchase,5000,30.0
2096,u_206023,2026-04-09,purchase,5000,30.0
2097,u_206024,2026-04-21,purchase,500,3.0
2098,u_206026,2026-06-03,purchase,500,3.0
2099,u_206031,2026-04-29,purchase,500,3.0
2100,u_206034,2026-04-03,purchase,1500,9.0
2101,u_206036,2026-06-11,purchase,1500,9.0
2102,u_206039,2026-03-13,purchase,5000,30.0
2103,u_206039,2026-03-22,purchase,500,3.0
2104,u_206041,2026-05-22,purchase,500,3.0
2105,u_206041,2026-05-21,purchase,1500,9.0
2106,u_206042,2026-05-08,purchase,1500,9.0
2107,u_206043,2026-05-24,purchase,1500,9.0
2108,u_206047,2026-04-25,purchase,5000,30.0
2109,u_206047,2026-04-21,purchase,500,3.0
2110,u_206047,2026-04-17,purchase,5000,30.0
2111,u_206066,2026-05-04,purchase,1500,9.0
2112,u_206069,2026-03-19,purchase,500,3.0
2113,u_206072,2026-04-30,purchase,5000,30.0
2114,u_206072,2026-04-30,purchase,1500,9.0
2115,u_206076,2026-03-19,purchase,1500,9.0
2116,u_206077,2026-06-19,purchase,500,3.0
2117,u_206078,2026-05-28,purchase,1500,9.0
2118,u_206081,2026-04-05,purchase,1500,9.0
2119,u_206083,2026-05-31,purchase,1500,9.0
2120,u_206085,2026-04-19,purchase,500,3.0
2121,u_206086,2026-04-03,purchase,500,3.0
2122,u_206092,2026-04-15,purchase,1500,9.0
2123,u_206095,2026-05-05,purchase,5000,30.0
2124,u_206096,2026-05-16,purchase,1500,9.0
2125,u_206104,2026-06-01,purchase,5000,30.0
2126,u_206113,2026-04-24,purchase,5000,30.0
2127,u_206114,2026-04-17,purchase,500,3.0
2128,u_206114,2026-04-21,purchase,500,3.0
2129,u_206114,2026-04-19,purchase,5000,30.0
2130,u_206121,2026-03-25,purchase,1500,9.0
2131,u_206126,2026-05-14,purchase,500,3.0
2132,u_206131,2026-03-23,purchase,500,3.0
2133,u_206131,2026-03-18,purchase,500,3.0
2134,u_206133,2026-05-14,purchase,1500,9.0
2135,u_206134,2026-06-13,purchase,1500,9.0
2136,u_206134,2026-06-14,purchase,1500,9.0
2137,u_206137,2026-04-27,purchase,1500,9.0
2138,u_206137,2026-05-03,purchase,1500,9.0
2139,u_206138,2026-03-13,purchase,500,3.0
2140,u_206143,2026-06-14,purchase,1500,9.0
2141,u_206143,2026-06-01,purchase,1500,9.0
2142,u_206145,2026-06-21,purchase,1500,9.0
2143,u_206147,2026-06-01,purchase,5000,30.0
2144,u_206149,2026-03-16,purchase,1500,9.0
2145,u_206153,2026-05-29,purchase,500,3.0
2146,u_206156,2026-05-26,purchase,5000,30.0
2147,u_206165,2026-04-27,purchase,5000,30.0
2148,u_206165,2026-04-29,purchase,5000,30.0
2149,u_206166,2026-03-28,purchase,5000,30.0
2150,u_206171,2026-03-31,purchase,5000,30.0
2151,u_206173,2026-06-10,purchase,5000,30.0
2152,u_206175,2026-04-30,purchase,1500,9.0
2153,u_206176,2026-06-16,purchase,1500,9.0
2154,u_206183,2026-04-29,purchase,500,3.0
2155,u_206186,2026-06-20,purchase,5000,30.0
2156,u_206186,2026-06-27,purchase,5000,30.0
2157,u_206188,2026-06-19,purchase,5000,30.0
2158,u_206196,2026-06-15,purchase,5000,30.0
2159,u_206199,2026-04-05,purchase,5000,30.0
2160,u_206201,2026-03-13,purchase,5000,30.0
2161,u_206202,2026-05-01,purchase,5000,30.0
2162,u_206203,2026-05-28,purchase,1500,9.0
2163,u_206204,2026-04-12,purchase,500,3.0
2164,u_206209,2026-04-21,purchase,5000,30.0
2165,u_206216,2026-04-26,purchase,5000,30.0
2166,u_206219,2026-06-18,purchase,5000,30.0
2167,u_206224,2026-04-15,purchase,1500,9.0
2168,u_206230,2026-04-12,purchase,1500,9.0
2169,u_206234,2026-04-14,purchase,5000,30.0
2170,u_206237,2026-06-15,purchase,500,3.0
2171,u_206238,2026-04-30,purchase,500,3.0
2172,u_206242,2026-05-23,purchase,5000,30.0
2173,u_206245,2026-03-13,purchase,5000,30.0
2174,u_206250,2026-03-31,purchase,1500,9.0
2175,u_206250,2026-03-23,purchase,500,3.0
2176,u_206255,2026-03-22,purchase,500,3.0
2177,u_206258,2026-04-07,purchase,500,3.0
2178,u_206259,2026-05-22,purchase,5000,30.0
2179,u_206260,2026-05-19,purchase,5000,30.0
2180,u_206268,2026-03-14,purchase,5000,30.0
2181,u_206271,2026-04-30,purchase,5000,30.0
2182,u_206272,2026-03-16,purchase,500,3.0
2183,u_206274,2026-05-09,purchase,1500,9.0
2184,u_206274,2026-05-18,purchase,5000,30.0
2185,u_206275,2026-05-13,purchase,500,3.0
2186,u_206280,2026-03-19,purchase,1500,9.0
2187,u_206281,2026-05-18,purchase,500,3.0
2188,u_206282,2026-03-25,purchase,1500,9.0
2189,u_206282,2026-03-14,purchase,5000,30.0
2190,u_206286,2026-06-19,purchase,1500,9.0
2191,u_206288,2026-03-28,purchase,1500,9.0
2192,u_206289,2026-03-14,purchase,500,3.0
2193,u_206290,2026-03-20,purchase,5000,30.0
2194,u_206291,2026-04-14,purchase,5000,30.0
2195,u_206291,2026-04-11,purchase,500,3.0
2196,u_206291,2026-04-16,purchase,5000,30.0
2197,u_206293,2026-05-11,purchase,1500,9.0
2198,u_206294,2026-03-27,purchase,500,3.0
2199,u_206300,2026-06-27,purchase,1500,9.0
2200,u_206301,2026-03-12,purchase,5000,30.0
2201,u_206303,2026-05-02,purchase,1500,9.0
2202,u_206304,2026-03-15,purchase,5000,30.0
2203,u_206306,2026-05-26,purchase,5000,30.0
2204,u_206307,2026-03-12,purchase,5000,30.0
2205,u_206313,2026-04-15,purchase,500,3.0
2206,u_206317,2026-06-20,purchase,1500,9.0
2207,u_206317,2026-06-13,purchase,500,3.0
2208,u_206318,2026-03-31,purchase,500,3.0
2209,u_206319,2026-06-16,purchase,500,3.0
2210,u_206321,2026-03-16,purchase,5000,30.0
2211,u_206329,2026-04-20,purchase,1500,9.0
